vendor_row_id,canonical_brand_name,source_brand_variants,company_name,company_pt,website_url,instagram_url,address,action,matched_existing_hint,source_sheet,source_rows,source_checksum
v0269,Pietra Bianca,Pietra Bianca,,,https://pietrabiancainternational.id/?fbclid=PAZnRzaAN1PGFleHRuA2FlbQIxMQABp0gWbRSEB5K8HaprhQzzJinrgzIujo_UiEzbBzy5X_11jncux1IVn6P8fQh0_aem_6zXwBflD9Ao3irO1fNR6GQ,https://www.instagram.com/pietrabianca.id/,Jakarta,INSERT_NEW,,List,320,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0270,Pineapple,Pineapple,,,https://itspineapple.com/,https://www.instagram.com/pineapplefurniture/,BSD,INSERT_NEW,,List,321,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0271,Plaswood,Plaswood,,PT Plaswood Bangun Indonesia,https://www.plaswoodindonesia.com/,https://www.instagram.com/plaswood_id/?hl=en,Jakarta,INSERT_NEW,,List,322;323;324;325,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0272,Primaja Indokreasi,Primaja Indokreasi,,PT Primaja Indo Kreasi,https://primaja.indonetwork.co.id,https://www.instagram.com/indonetwork.co.id/,Jakarta,INSERT_NEW,,List,326,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0273,Prime Stone,Prime Stone,,,https://primestone.co.id/,https://www.instagram.com/primestone.id/?hl=en,Jakarta,INSERT_NEW,,List,327,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0274,Prisma Marble,Prisma Marble,,PT Prima Sejati Makmur,https://prismamarble.id/about-prisma/,https://www.instagram.com/prismamarble/?hl=en,Jakarta,INSERT_NEW,,List,328,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0275,Prive Furniture,Prive Furniture,,,https://prive-living.com/,https://www.instagram.com/privefurniture/?hl=en,"Jakarta, Surabaya",INSERT_NEW,,List,329;330,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0276,Prona Max,Prona Max,,,https://pronamax.com/?fbclid=PAZXh0bgNhZW0CMTEAAafrhAfS7HjmtFM1gLYfYxsnVT4U8U9ekaaQtkgeW-2xWnbVWQ4EAHGGJ8MV-Q_aem_4zehYeCn9l_3xH6fteuo3A,https://www.instagram.com/pronamax.official,Jakarta,INSERT_NEW,,List,331,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0277,Puffin Paint,Puffin Paint,,PT Indojaya Sakti Teguh,https://puffinpaint.com/,https://www.instagram.com/puffinpaint?igsh=OTRpdzZxbXF3N25p,Jakarta,INSERT_NEW,,List,332,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0278,Purnama Roster,Purnama Roster,,,,https://www.instagram.com/purnamaroster/,Jakarta,INSERT_NEW,,List,333,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0279,Purva,Purva,,,https://www.purvaindonesia.com/?fbclid=PAZXh0bgNhZW0CMTEAAaaM7CEipj2QUWwaxNP5a0sp_1KdcgHJ8ZD2qpDr7xZh536XpFiy9D31oZc_aem_f1HdjEF0gXjgTCtd8k-Pxg,https://www.instagram.com/purva.id/?hl=en,Jakarta,INSERT_NEW,,List,334,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0280,Quantum Marble,Quantum Marble,,,https://quantummarble.com/,https://www.instagram.com/quantummarble.id/?hl=en,Jakarta,INSERT_NEW,,List,335,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0281,RAG,RAG,,,,https://www.instagram.com/rag_home/?hl=en,Jakarta,INSERT_NEW,,List,336,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0282,Rainbow carpet,Rainbow carpet,,,https://www.rainbowcarpet.com/,,Jakarta,INSERT_NEW,,List,471,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0283,Rava Indonesia,Rava Indonesia,Inter kreasi selaras,,,https://www.instagram.com/rava.idn?igsh=M3B5YXZpc29pdzhw,Jakarta,INSERT_NEW,,List,337;338,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0284,Reflecto,Reflecto,,,https://reflecto.co.id,https://www.instagram.com/reflecto.id/,Jakarta,INSERT_NEW,,List,339;340,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0285,Reflecto - Klinz,Reflecto - Klinz,,,https://reflecto.co.id,https://www.instagram.com/reflecto.id/,Jakarta,INSERT_NEW,,List,341,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0286,Reflecto - Naked Stone,Reflecto - Naked Stone,,,https://reflecto.co.id,https://www.instagram.com/reflecto.id/,Jakarta,INSERT_NEW,,List,342,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0287,Reflecto - Rewoll,Reflecto - Rewoll,,,https://reflecto.co.id,https://www.instagram.com/reflecto.id/,Jakarta,INSERT_NEW,,List,343,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0288,Reflecto Film,Reflecto Film,,,https://reflecto.co.id,https://www.instagram.com/reflecto.id/,Jakarta,INSERT_NEW,,List,344,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0289,Regno,Regno,,,,https://www.instagram.com/regno_id/,Surabaya,INSERT_NEW,,List,345,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0290,Rendy Marmer Granit,Rendy Marmer Granit,,,,https://www.instagram.com/importir_marmer_granit/,Jakarta,INSERT_NEW,,List,346,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0291,Rimba Partikel,Rimba Partikel,Rimba Partikel Indonesia,,https://rimbapartikel.com/id/,https://www.instagram.com/rimbapartikel/,Kendal,INSERT_NEW,,List,347,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0292,Roa Hand Woven,Roa Hand Woven,,,https://www.roa.co.id/index.html,https://www.instagram.com/roa.handwoven/?hl=en,Magelang,INSERT_NEW,,List,348,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0293,Robries,Robries,,,,https://www.instagram.com/robries/?hl=en,Surabaya,INSERT_NEW,,List,349,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0294,Roca,Roca,,,,,,INSERT_NEW,,List,484,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0295,Rockpaint,Rockpaint,,PT Rock Paint Indonesia,https://www.rockpaint.co.id/id,https://www.instagram.com/rockpaint_indonesia/,,INSERT_NEW,,List,350,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0296,Rooftop,Rooftop,,PT Sumber Djaja Perkasa,https://rooftop.co.id/,https://www.instagram.com/rooftop.id/,Sidoarjo,INSERT_NEW,,List,351,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0297,Rootslab,Rootslab,,,,https://www.instagram.com/rootslab/?hl=en,Bekasi,INSERT_NEW,,List,352,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0298,Roshan,Roshan,,,https://roshan.id/,https://www.instagram.com/roshan.id/,Jakarta,INSERT_NEW,,List,353,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0299,Rovega,Rovega,,PT Rovega Indonesia,https://rovegafurniture.com/,https://www.instagram.com/rovegafurniture/?hl=id,Jakarta,INSERT_NEW,,List,354,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0300,Roxy Glass,Roxy Glass,,PT Roxy Prima Indoproducts,www.roxyglass.com,https://www.instagram.com/roxy_glass?igsh=MWl1cHNzeXF5dXJwZQ==,Jakarta,INSERT_NEW,,List,355;356,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0301,Rumah Mebel,Rumah Mebel,,,https://rumahmebel.id,https://www.instagram.com/rumahmebel.id/,Jakarta,INSERT_NEW,,List,357,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0302,Sahabat Jaya Sukses,Sahabat Jaya Sukses,,,https://sahabatjayasukses.com/,https://www.instagram.com/sahabatjayasukses/,Jakarta,INSERT_NEW,,List,358,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0303,Sakamurya Furniture,Sakamurya Furniture,,,,https://www.instagram.com/a.sakamuryafurniture/?hl=en,Jakarta,INSERT_NEW,,List,359,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0304,Sampoerna Kayoe,Sampoerna Kayoe,,PT Sumber Graha Sejahtera,https://www.sampoernakayoe.co.id/id/,https://www.instagram.com/sampoernakayoe/?hl=en,Jakarta,INSERT_NEW,,List,360,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0305,Samudera Solid Surface,Samudera Solid Surface,,,,https://www.instagram.com/samudera_nite/,Bogor,INSERT_NEW,,List,361,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0306,Sana Living,Sana Living,,,http://www.sana-living.com/,https://www.instagram.com/sanaliving/,Jakarta,INSERT_NEW,,List,362,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0307,Sandimas,Sandimas,,,https://sandimas.co.id/,https://www.instagram.com/sandimastiles/,Jakarta,INSERT_NEW,,List,472,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0308,Sans Mosaic,Sans Mosaic,,,,https://www.instagram.com/sansmosaic/,Jakarta,INSERT_NEW,,List,363,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0309,Sanwacompany,Sanwacompany,,,sanwacompany.id/ao/,,Jakarta,INSERT_NEW,,List,473,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0310,Selia Project,Selia Project,,,https://seliaproject.com/,https://www.instagram.com/seliaproject/,Jakarta,INSERT_NEW,,List,481,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0311,Sentra Bata,Sentra Bata,,CV Mahiera Global Solution,,https://www.instagram.com/sentrabata?igsh=MWFibW40d2J4ZmUwcQ==,Jakarta,INSERT_NEW,,List,364,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0312,Sentra Marble,Sentra Marble,,,,https://www.instagram.com/sentramarble.id/?hl=en,Jakarta,INSERT_NEW,,List,365,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0313,Sentra Marmer (Sekawan Alam Sejahtera Marmer),Sentra Marmer (Sekawan Alam Sejahtera Marmer),,,https://sentramarmer.com/index.html,https://www.instagram.com/sentramarmer/,Jakarta,INSERT_NEW,,List,366,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0314,Sentracon,Sentracon,,,https://sentracon.co.id/,,Jakarta,INSERT_NEW,,List,367,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0315,Serba Antik,Serba Antik,,,https://www.serbaantik.com/,https://www.instagram.com/serbaantikinterior,"Jakarta, Bali, Surabaya",INSERT_NEW,,List,368;369,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0316,Seyven,Seyven,,,https://seyven.co.id/?fbclid=PAZXh0bgNhZW0CMTEAAadtenNlTwT3W-QIlYtdfZ6puIVEupAYU-ou0WjyI9kLukbgNOgu8WS_F14Edg_aem_VxS4-Pf0ONa6XafBbfsaoA,https://www.instagram.com/seyven.id,Jakarta,INSERT_NEW,,List,370,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0317,Sib Indonesia,Sib Indonesia,,,,https://www.instagram.com/sibindonesia/,,INSERT_NEW,,List,371,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0318,Singres,Singres,,,https://singres.id/,https://www.instagram.com/singres.mosaic/,Jakarta,INSERT_NEW,,List,372,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0319,Sioline,Sioline,,PT Wiaga Intech Nusantara,https://sioline.com/en,https://www.instagram.com/sioen.membrane.indonesia/,Tangerang,INSERT_NEW,,List,373,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0320,Sisu Home,Sisu Home,,,,https://www.instagram.com/sisu.home/,Jakarta,INSERT_NEW,,List,374,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0321,Skayu,Skayu,,,https://skayu.co.id,https://www.instagram.com/skayu.international?igsh=MXJnOW5mYmRmc24weA==,Jakarta,INSERT_NEW,,List,375,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0322,Skywall,Skywall,,,www.langgeng.id,https://www.instagram.com/skywall_id/?hl=en,Bandung,INSERT_NEW,,List,376,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0323,Sol by pdm,Sol by pdm,,PT Perintis Dinamika Multiniaga,https://sol-collection.id/,https://www.instagram.com/solbypdm/%20/,Jakarta,INSERT_NEW,,List,377,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0324,Sola Ananda Jaya,Sola Ananda Jaya,,,,https://www.instagram.com/solaanandajaya/?hl=en,Jakarta,INSERT_NEW,,List,378,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0325,Somwher,Somwher,,,https://somwher.com/,https://www.instagram.com/bysomwher/?hl=en,Jakarta,INSERT_NEW,,List,474,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0326,Sors Furniture,Sors Furniture,,,https://www.sorsfurniture.com/,https://www.instagram.com/sorsfurniture/,Jakarta,INSERT_NEW,,List,379,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0327,Soshoku,Soshoku,,,,https://www.instagram.com/soshoku.home/,Jakarta,INSERT_NEW,,List,380,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0328,Spasium,Spasium,,,https://spasium.com/,https://www.instagram.com/spasium/?hl=en,Jakarta,INSERT_NEW,,List,475,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0329,SPF,SPF,,PT Sumatera Prima Fibreboard,https://www.spf.co.id/,https://www.instagram.com/sumateraprimaf/?hl=en,Jakarta,INSERT_NEW,,List,381,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0330,Stark Floor,Stark Floor,Sentrawana Gemilang Indonesia,,https://starkfloor.com/,https://www.instagram.com/sentrawanagemilangindonesia/,"Jakarta, Surabaya",INSERT_NEW,,List,382,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0331,Startha Group - Decoedge,Startha Group - Decoedge,,PT Surya Tri Arthayasa,https://startha.co.id/,https://www.instagram.com/startha.official/,Jakarta,INSERT_NEW,,List,383,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0332,Startha Group - Decofoil,Startha Group - Decofoil,,PT Surya Tri Arthayasa,https://startha.co.id/,https://www.instagram.com/startha.official/,Jakarta,INSERT_NEW,,List,384,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0333,Startha Group - Decopaper,Startha Group - Decopaper,,PT Surya Tri Arthayasa,https://startha.co.id/,https://www.instagram.com/startha.official/,Jakarta,INSERT_NEW,,List,385,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0334,Stuccoverni,Stuccoverni,,,https://www.stuccoverni.com/,https://www.instagram.com/stuccoverni/?hl=en,Tangerang,INSERT_NEW,,List,386,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0335,Studio Dekor,Studio Dekor,,,,,Jakarta,INSERT_NEW,,List,387,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0336,Sufelindo,Sufelindo,,PT Sufelindo Damai Sejahtera,https://sufelindo.com/shop/,https://www.instagram.com/sufelindo,Tangerang,INSERT_NEW,,List,388,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0337,Sulla.Home,Sulla.Home,,,https://sullahome.com/,https://www.instagram.com/sulla.home,Jakarta,INSERT_NEW,,List,389,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0338,Sumber Jati Furniture,Sumber Jati Furniture,,,,https://www.instagram.com/sumberjatifurniture/?hl=en,Jepara,INSERT_NEW,,List,390,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0339,Sunarko,Sunarko,,,,,,INSERT_NEW,,List,391,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0340,Sunbeamfabric,Sunbeamfabric,,,https://www.sunbeamfabric.com/index%EF%B9%96page_id=597.html,https://www.instagram.com/sunbeamfabric?igsh=MThzcndiZG5oOGdmag==,Jakarta,INSERT_NEW,,List,392,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0341,Surya Pertiwi,Surya Pertiwi,,PT Surya Pertiwi Tbk,https://suryapertiwi.co.id/about/,https://www.instagram.com/suryapertiwi.id/,Jakarta Barat,INSERT_NEW,,List,393,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0342,Suzuka Group,Suzuka Group,,,https://www.suzukagroup.id/?gad_source=1&gad_campaignid=19827576424&gbraid=0AAAAADPjfm2QVDV1jiPkjOx66_9D477Ol&gclid=Cj0KCQjw0Y3HBhCxARIsAN7931XD4Vz06S0A4U_qtMLjDUcVTKZfs3iPR2z7k65flwuh6OQ548ENglIaAlN-EALw_wcB,https://www.instagram.com/suzuka.group/,Jakarta,INSERT_NEW,,List,394,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0343,Taco,Taco,,,https://taco.co.id/,https://www.instagram.com/taco.id,Jakarta,INSERT_NEW,,List,395,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0344,Tanam Lokal,Tanam Lokal,,,,https://www.instagram.com/tanamlokal.id?igsh=MXhpY3d1am1wZXprNg==,Jakarta,INSERT_NEW,,List,396,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0345,Technal,Technal,,PT Sola Ananda Jaya,,https://www.instagram.com/technal_gallery?igsh=bGRoYTRkZ2Y4a2Jt,Jakarta,INSERT_NEW,,List,397,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0346,Tecnishop,Tecnishop,,,,https://www.instagram.com/tecnishopid/,Jakarta,INSERT_NEW,,List,398;399,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0347,Tegel Kayu,Tegel Kayu,,PT Permata Jaya Mandiri,https://tegelkayu.id/,https://www.instagram.com/tegelkayu/?hl=en,Tangerang,INSERT_NEW,,List,400,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0348,TEKA Parquet,TEKA Parquet,,PT Tanjung Kreasi Parquet Industry,http://tekaparquet.com/?fbclid=PARlRTSANv5i1leHRuA2FlbQIxMQABp_twTxB6MVxNLKPSHFcnRpCXG9sfdTr-kK7SqngGAWVt507rO8K-AKGbF9Rm_aem_Nl6scVjrmNcV6Le6dCrRsA,https://www.instagram.com/tekaparquet?igsh=MWEyZ3NmMDdrYjB2NA==,Tangerang,INSERT_NEW,,List,401,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0349,Tera Kaiyaa,Tera Kaiyaa,,,,https://www.instagram.com/terakaiyaa/?locale=Online%2Bentertainment%2C%2Breal%2Bperson%2C%2Belectronic%2Bchess%2Band%2Bcards%2C%2Blottery%2C%2Bsports%2C%2Bcomprehensive%2Breputation%2B(Telegram%3A%2B%40UUjd888888).vyue&hl=en,Jakarta,INSERT_NEW,,List,402,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0350,Terakota Indonesia,Terakota Indonesia,,,,https://www.instagram.com/terakotaindonesia/?hl=en,Jakarta,INSERT_NEW,,List,403,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0351,Terraesta,Terraesta,,,https://www.terraesta.com/?fbclid=PAZXh0bgNhZW0CMTEAAaaqDfMNy8JCwqJH40-fRd3DbIbDIqOaD4eQkoNE2F4Y6b_QMz9T6zhShw4_aem_bGRx0_8enlWhyQxGFjxrEg,https://www.instagram.com/terraesta.id/,Bali,INSERT_NEW,,List,404,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0352,Textura Pratta Indonesia,Textura Pratta Indonesia,,,https://prattaidtextura.com/,https://www.instagram.com/textura_id?igsh=NnBjYjVlbHgwOHk3,Bali,INSERT_NEW,,List,405,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0353,The New Factory,The New Factory,,,https://thenewfactory.co/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAGnlb2D7yPFVVM8tMc98Q9BV2mjPQ7U67tignFrEPMYccIbnmTsS6JMWqMqXu0_aem_-93860zykmJjygduJmcC2w,https://www.instagram.com/thenewfactory.co/,Bandung,INSERT_NEW,,List,406,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0354,Thermotech Indonesia,Thermotech Indonesia,,,http://www.thermo.co.id/#Cladding-Insulation,https://www.instagram.com/thermotechindonesia,Jakarta,INSERT_NEW,,List,407,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
